id,class,parents,has_nurs,form,children,housing,finance,social,healths 
11216,spec_prior,great_pret,improper,foster,more,critical,convenient,nonprob,priority
11217,not_recom,great_pret,improper,foster,more,critical,convenient,nonprob,not_recom
11218,spec_prior,great_pret,improper,foster,more,critical,convenient,slightly_prob,recommended
11219,spec_prior,great_pret,improper,foster,more,critical,convenient,slightly_prob,priority
11220,not_recom,great_pret,improper,foster,more,critical,convenient,slightly_prob,not_recom
11221,spec_prior,great_pret,improper,foster,more,critical,convenient,problematic,recommended
11222,spec_prior,great_pret,improper,foster,more,critical,convenient,problematic,priority
11223,not_recom,great_pret,improper,foster,more,critical,convenient,problematic,not_recom
11224,spec_prior,great_pret,improper,foster,more,critical,inconv,nonprob,recommended
11225,spec_prior,great_pret,improper,foster,more,critical,inconv,nonprob,priority
11226,not_recom,great_pret,improper,foster,more,critical,inconv,nonprob,not_recom
11227,spec_prior,great_pret,improper,foster,more,critical,inconv,slightly_prob,recommended
11228,spec_prior,great_pret,improper,foster,more,critical,inconv,slightly_prob,priority
11230,spec_prior,great_pret,improper,foster,more,critical,inconv,problematic,recommended
11232,not_recom,great_pret,improper,foster,more,critical,inconv,problematic,not_recom
11233,priority,great_pret,critical,complete,1,convenient,convenient,nonprob,recommended
11234,priority,great_pret,critical,complete,1,convenient,convenient,nonprob,priority
11235,not_recom,great_pret,critical,complete,1,convenient,convenient,nonprob,not_recom
11236,priority,great_pret,critical,complete,1,convenient,convenient,slightly_prob,recommended
11237,priority,great_pret,critical,complete,1,convenient,convenient,slightly_prob,priority
11239,priority,great_pret,critical,complete,1,convenient,convenient,problematic,recommended
11241,not_recom,great_pret,critical,complete,1,convenient,convenient,problematic,not_recom
11243,spec_prior,great_pret,critical,complete,1,convenient,inconv,nonprob,priority
11244,not_recom,great_pret,critical,complete,1,convenient,inconv,nonprob,not_recom
11245,priority,great_pret,critical,complete,1,convenient,inconv,slightly_prob,recommended
11246,spec_prior,great_pret,critical,complete,1,convenient,inconv,slightly_prob,priority
11247,not_recom,great_pret,critical,complete,1,convenient,inconv,slightly_prob,not_recom
11250,not_recom,great_pret,critical,complete,1,convenient,inconv,problematic,not_recom
11251,priority,great_pret,critical,complete,1,less_conv,convenient,nonprob,recommended
11252,spec_prior,great_pret,critical,complete,1,less_conv,convenient,nonprob,priority
11253,not_recom,great_pret,critical,complete,1,less_conv,convenient,nonprob,not_recom
11254,priority,great_pret,critical,complete,1,less_conv,convenient,slightly_prob,recommended
11255,spec_prior,great_pret,critical,complete,1,less_conv,convenient,slightly_prob,priority
11256,not_recom,great_pret,critical,complete,1,less_conv,convenient,slightly_prob,not_recom
11257,spec_prior,great_pret,critical,complete,1,less_conv,convenient,problematic,recommended
11258,spec_prior,great_pret,critical,complete,1,less_conv,convenient,problematic,priority
11259,not_recom,great_pret,critical,complete,1,less_conv,convenient,problematic,not_recom
11260,priority,great_pret,critical,complete,1,less_conv,inconv,nonprob,recommended
11261,spec_prior,great_pret,critical,complete,1,less_conv,inconv,nonprob,priority
11262,not_recom,great_pret,critical,complete,1,less_conv,inconv,nonprob,not_recom
11264,spec_prior,great_pret,critical,complete,1,less_conv,inconv,slightly_prob,priority
11266,spec_prior,great_pret,critical,complete,1,less_conv,inconv,problematic,recommended
11268,not_recom,great_pret,critical,complete,1,less_conv,inconv,problematic,not_recom
11270,spec_prior,great_pret,critical,complete,1,critical,convenient,nonprob,priority
11271,not_recom,great_pret,critical,complete,1,critical,convenient,nonprob,not_recom
11272,priority,great_pret,critical,complete,1,critical,convenient,slightly_prob,recommended
11273,spec_prior,great_pret,critical,complete,1,critical,convenient,slightly_prob,priority
11274,not_recom,great_pret,critical,complete,1,critical,convenient,slightly_prob,not_recom
11275,spec_prior,great_pret,critical,complete,1,critical,convenient,problematic,recommended
11276,spec_prior,great_pret,critical,complete,1,critical,convenient,problematic,priority
11278,priority,great_pret,critical,complete,1,critical,inconv,nonprob,recommended
11279,spec_prior,great_pret,critical,complete,1,critical,inconv,nonprob,priority
11280,not_recom,great_pret,critical,complete,1,critical,inconv,nonprob,not_recom
11281,priority,great_pret,critical,complete,1,critical,inconv,slightly_prob,recommended
11282,spec_prior,great_pret,critical,complete,1,critical,inconv,slightly_prob,priority
11283,not_recom,great_pret,critical,complete,1,critical,inconv,slightly_prob,not_recom
11284,spec_prior,great_pret,critical,complete,1,critical,inconv,problematic,recommended
11285,spec_prior,great_pret,critical,complete,1,critical,inconv,problematic,priority
11286,not_recom,great_pret,critical,complete,1,critical,inconv,problematic,not_recom
11288,spec_prior,great_pret,critical,complete,2,convenient,convenient,nonprob,priority
11289,not_recom,great_pret,critical,complete,2,convenient,convenient,nonprob,not_recom
11290,priority,great_pret,critical,complete,2,convenient,convenient,slightly_prob,recommended
11292,not_recom,great_pret,critical,complete,2,convenient,convenient,slightly_prob,not_recom
11294,spec_prior,great_pret,critical,complete,2,convenient,convenient,problematic,priority
11295,not_recom,great_pret,critical,complete,2,convenient,convenient,problematic,not_recom
11296,priority,great_pret,critical,complete,2,convenient,inconv,nonprob,recommended
11297,spec_prior,great_pret,critical,complete,2,convenient,inconv,nonprob,priority
11299,priority,great_pret,critical,complete,2,convenient,inconv,slightly_prob,recommended
11300,spec_prior,great_pret,critical,complete,2,convenient,inconv,slightly_prob,priority
11301,not_recom,great_pret,critical,complete,2,convenient,inconv,slightly_prob,not_recom
11302,spec_prior,great_pret,critical,complete,2,convenient,inconv,problematic,recommended
11303,spec_prior,great_pret,critical,complete,2,convenient,inconv,problematic,priority
11305,priority,great_pret,critical,complete,2,less_conv,convenient,nonprob,recommended
11306,spec_prior,great_pret,critical,complete,2,less_conv,convenient,nonprob,priority
11308,priority,great_pret,critical,complete,2,less_conv,convenient,slightly_prob,recommended
11309,spec_prior,great_pret,critical,complete,2,less_conv,convenient,slightly_prob,priority
11310,not_recom,great_pret,critical,complete,2,less_conv,convenient,slightly_prob,not_recom
11311,spec_prior,great_pret,critical,complete,2,less_conv,convenient,problematic,recommended
11312,spec_prior,great_pret,critical,complete,2,less_conv,convenient,problematic,priority
11315,spec_prior,great_pret,critical,complete,2,less_conv,inconv,nonprob,priority
11318,spec_prior,great_pret,critical,complete,2,less_conv,inconv,slightly_prob,priority
11322,not_recom,great_pret,critical,complete,2,less_conv,inconv,problematic,not_recom
11323,spec_prior,great_pret,critical,complete,2,critical,convenient,nonprob,recommended
11326,spec_prior,great_pret,critical,complete,2,critical,convenient,slightly_prob,recommended
11327,spec_prior,great_pret,critical,complete,2,critical,convenient,slightly_prob,priority
11328,not_recom,great_pret,critical,complete,2,critical,convenient,slightly_prob,not_recom
11329,spec_prior,great_pret,critical,complete,2,critical,convenient,problematic,recommended
11330,spec_prior,great_pret,critical,complete,2,critical,convenient,problematic,priority
11331,not_recom,great_pret,critical,complete,2,critical,convenient,problematic,not_recom
11332,spec_prior,great_pret,critical,complete,2,critical,inconv,nonprob,recommended
11333,spec_prior,great_pret,critical,complete,2,critical,inconv,nonprob,priority
11334,not_recom,great_pret,critical,complete,2,critical,inconv,nonprob,not_recom
11335,spec_prior,great_pret,critical,complete,2,critical,inconv,slightly_prob,recommended
11336,spec_prior,great_pret,critical,complete,2,critical,inconv,slightly_prob,priority
11338,spec_prior,great_pret,critical,complete,2,critical,inconv,problematic,recommended
11339,spec_prior,great_pret,critical,complete,2,critical,inconv,problematic,priority
11341,priority,great_pret,critical,complete,3,convenient,convenient,nonprob,recommended
11342,spec_prior,great_pret,critical,complete,3,convenient,convenient,nonprob,priority
11347,spec_prior,great_pret,critical,complete,3,convenient,convenient,problematic,recommended
11350,spec_prior,great_pret,critical,complete,3,convenient,inconv,nonprob,recommended
11351,spec_prior,great_pret,critical,complete,3,convenient,inconv,nonprob,priority
11352,not_recom,great_pret,critical,complete,3,convenient,inconv,nonprob,not_recom
11353,spec_prior,great_pret,critical,complete,3,convenient,inconv,slightly_prob,recommended
11354,spec_prior,great_pret,critical,complete,3,convenient,inconv,slightly_prob,priority
11355,not_recom,great_pret,critical,complete,3,convenient,inconv,slightly_prob,not_recom
11356,spec_prior,great_pret,critical,complete,3,convenient,inconv,problematic,recommended
11357,spec_prior,great_pret,critical,complete,3,convenient,inconv,problematic,priority
11358,not_recom,great_pret,critical,complete,3,convenient,inconv,problematic,not_recom
11359,spec_prior,great_pret,critical,complete,3,less_conv,convenient,nonprob,recommended
11362,spec_prior,great_pret,critical,complete,3,less_conv,convenient,slightly_prob,recommended
11363,spec_prior,great_pret,critical,complete,3,less_conv,convenient,slightly_prob,priority
11364,not_recom,great_pret,critical,complete,3,less_conv,convenient,slightly_prob,not_recom
11366,spec_prior,great_pret,critical,complete,3,less_conv,convenient,problematic,priority
11367,not_recom,great_pret,critical,complete,3,less_conv,convenient,problematic,not_recom
11368,spec_prior,great_pret,critical,complete,3,less_conv,inconv,nonprob,recommended
11369,spec_prior,great_pret,critical,complete,3,less_conv,inconv,nonprob,priority
11370,not_recom,great_pret,critical,complete,3,less_conv,inconv,nonprob,not_recom
11371,spec_prior,great_pret,critical,complete,3,less_conv,inconv,slightly_prob,recommended
11372,spec_prior,great_pret,critical,complete,3,less_conv,inconv,slightly_prob,priority
11373,not_recom,great_pret,critical,complete,3,less_conv,inconv,slightly_prob,not_recom
11374,spec_prior,great_pret,critical,complete,3,less_conv,inconv,problematic,recommended
11375,spec_prior,great_pret,critical,complete,3,less_conv,inconv,problematic,priority
11376,not_recom,great_pret,critical,complete,3,less_conv,inconv,problematic,not_recom
11378,spec_prior,great_pret,critical,complete,3,critical,convenient,nonprob,priority
11379,not_recom,great_pret,critical,complete,3,critical,convenient,nonprob,not_recom
11381,spec_prior,great_pret,critical,complete,3,critical,convenient,slightly_prob,priority
11382,not_recom,great_pret,critical,complete,3,critical,convenient,slightly_prob,not_recom
11383,spec_prior,great_pret,critical,complete,3,critical,convenient,problematic,recommended
11384,spec_prior,great_pret,critical,complete,3,critical,convenient,problematic,priority
11385,not_recom,great_pret,critical,complete,3,critical,convenient,problematic,not_recom
11387,spec_prior,great_pret,critical,complete,3,critical,inconv,nonprob,priority
11389,spec_prior,great_pret,critical,complete,3,critical,inconv,slightly_prob,recommended
11390,spec_prior,great_pret,critical,complete,3,critical,inconv,slightly_prob,priority
11391,not_recom,great_pret,critical,complete,3,critical,inconv,slightly_prob,not_recom
11392,spec_prior,great_pret,critical,complete,3,critical,inconv,problematic,recommended
11393,spec_prior,great_pret,critical,complete,3,critical,inconv,problematic,priority
11394,not_recom,great_pret,critical,complete,3,critical,inconv,problematic,not_recom
11395,priority,great_pret,critical,complete,more,convenient,convenient,nonprob,recommended
11396,spec_prior,great_pret,critical,complete,more,convenient,convenient,nonprob,priority
11397,not_recom,great_pret,critical,complete,more,convenient,convenient,nonprob,not_recom
11398,priority,great_pret,critical,complete,more,convenient,convenient,slightly_prob,recommended
11400,not_recom,great_pret,critical,complete,more,convenient,convenient,slightly_prob,not_recom
11401,spec_prior,great_pret,critical,complete,more,convenient,convenient,problematic,recommended
11402,spec_prior,great_pret,critical,complete,more,convenient,convenient,problematic,priority
